"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00025333","SITKA AIRPORT, AK US","1988-08-04",,"60","51"
"USW00025333","SITKA AIRPORT, AK US","1988-08-05",,"58","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-06",,"62","52"
"USW00025333","SITKA AIRPORT, AK US","1988-08-07",,"61","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-08",,"57","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-09",,"58","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-10",,"58","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-11",,"63","50"
"USW00025333","SITKA AIRPORT, AK US","1988-08-12",,"59","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-13",,"62","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-14",,"63","52"
"USW00025333","SITKA AIRPORT, AK US","1988-08-15",,"65","51"
"USW00025333","SITKA AIRPORT, AK US","1988-08-16",,"69","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-17",,"58","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-18",,"64","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-19",,"63","52"
"USW00025333","SITKA AIRPORT, AK US","1988-08-20",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-21",,"62","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-22",,"61","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-23",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1988-08-24",,"62","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-25",,"75","55"
"USW00025333","SITKA AIRPORT, AK US","1988-08-26",,"61","58"
"USW00025333","SITKA AIRPORT, AK US","1988-08-27",,"60","58"
"USW00025333","SITKA AIRPORT, AK US","1988-08-28",,"64","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-29",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","1988-08-30",,"59","54"
"USW00025333","SITKA AIRPORT, AK US","1988-08-31",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","1988-09-01",,"60","50"
"USW00025333","SITKA AIRPORT, AK US","1988-09-02",,"62","46"
"USW00025333","SITKA AIRPORT, AK US","1988-09-03",,"68","50"
"USW00025333","SITKA AIRPORT, AK US","1988-09-04",,"61","55"
"USW00025333","SITKA AIRPORT, AK US","1988-09-05",,"58","50"
"USW00025333","SITKA AIRPORT, AK US","1988-09-06",,"57","48"
"USW00025333","SITKA AIRPORT, AK US","1988-09-07",,"57","46"
"USW00025333","SITKA AIRPORT, AK US","1988-09-08",,"53","48"
"USW00025333","SITKA AIRPORT, AK US","1988-09-09",,"57","46"
"USW00025333","SITKA AIRPORT, AK US","1988-09-10",,"56","49"
"USW00025333","SITKA AIRPORT, AK US","1988-09-11",,"59","50"
"USW00025333","SITKA AIRPORT, AK US","1988-09-12",,"57","47"
"USW00025333","SITKA AIRPORT, AK US","1988-09-13",,"59","47"
"USW00025333","SITKA AIRPORT, AK US","1988-09-14",,"52","43"
"USW00025333","SITKA AIRPORT, AK US","1988-09-15",,"55","41"
"USW00025333","SITKA AIRPORT, AK US","1988-09-16",,"59","44"
"USW00025333","SITKA AIRPORT, AK US","1988-09-17",,"51","42"
"USW00025333","SITKA AIRPORT, AK US","1988-09-18",,"53","42"
"USW00025333","SITKA AIRPORT, AK US","1988-09-19",,"54","42"
"USW00025333","SITKA AIRPORT, AK US","1988-09-20",,"53","48"
"USW00025333","SITKA AIRPORT, AK US","1988-09-21",,"53","45"
"USW00025333","SITKA AIRPORT, AK US","1988-09-22",,"52","41"
"USW00025333","SITKA AIRPORT, AK US","1988-09-23",,"53","41"
"USW00025333","SITKA AIRPORT, AK US","1988-09-24",,"53","43"
"USW00025333","SITKA AIRPORT, AK US","1988-09-25",,"55","43"
"USW00025333","SITKA AIRPORT, AK US","1988-09-26",,"52","43"
"USW00025333","SITKA AIRPORT, AK US","1988-09-27",,"53","43"
"USW00025333","SITKA AIRPORT, AK US","1988-09-28",,"53","47"
"USW00025333","SITKA AIRPORT, AK US","1988-09-29",,"53","49"
"USW00025333","SITKA AIRPORT, AK US","1988-09-30",,"54","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-01",,"55","44"
"USW00025333","SITKA AIRPORT, AK US","1988-10-02",,"60","51"
"USW00025333","SITKA AIRPORT, AK US","1988-10-03",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","1988-10-04",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","1988-10-05",,"56","52"
"USW00025333","SITKA AIRPORT, AK US","1988-10-06",,"54","49"
"USW00025333","SITKA AIRPORT, AK US","1988-10-07",,"52","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-08",,"55","49"
"USW00025333","SITKA AIRPORT, AK US","1988-10-09",,"53","50"
"USW00025333","SITKA AIRPORT, AK US","1988-10-10",,"60","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-11",,"53","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-12",,"53","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-13",,"49","45"
"USW00025333","SITKA AIRPORT, AK US","1988-10-14",,"53","44"
"USW00025333","SITKA AIRPORT, AK US","1988-10-15",,"47","43"
"USW00025333","SITKA AIRPORT, AK US","1988-10-16",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1988-10-17",,"52","44"
"USW00025333","SITKA AIRPORT, AK US","1988-10-18",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","1988-10-19",,"50","46"
"USW00025333","SITKA AIRPORT, AK US","1988-10-20",,"47","43"
"USW00025333","SITKA AIRPORT, AK US","1988-10-21",,"45","38"
"USW00025333","SITKA AIRPORT, AK US","1988-10-22",,"48","44"
"USW00025333","SITKA AIRPORT, AK US","1988-10-23",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","1988-10-24",,"44","41"
"USW00025333","SITKA AIRPORT, AK US","1988-10-25",,"44","39"
"USW00025333","SITKA AIRPORT, AK US","1988-10-26",,"44","34"
"USW00025333","SITKA AIRPORT, AK US","1988-10-27",,"43","31"
"USW00025333","SITKA AIRPORT, AK US","1988-10-28",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","1988-10-29",,"47","41"
"USW00025333","SITKA AIRPORT, AK US","1988-10-30",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1988-10-31",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","1988-11-01",,"48","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-02",,"49","42"
"USW00025333","SITKA AIRPORT, AK US","1988-11-03",,"49","44"
"USW00025333","SITKA AIRPORT, AK US","1988-11-04",,"47","42"
"USW00025333","SITKA AIRPORT, AK US","1988-11-05",,"45","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-06",,"46","38"
"USW00025333","SITKA AIRPORT, AK US","1988-11-07",,"48","42"
"USW00025333","SITKA AIRPORT, AK US","1988-11-08",,"48","43"
"USW00025333","SITKA AIRPORT, AK US","1988-11-09",,"49","46"
"USW00025333","SITKA AIRPORT, AK US","1988-11-10",,"47","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-11",,"47","43"
"USW00025333","SITKA AIRPORT, AK US","1988-11-12",,"45","41"
"USW00025333","SITKA AIRPORT, AK US","1988-11-13",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1988-11-14",,"45","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-15",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1988-11-16",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-17",,"45","38"
"USW00025333","SITKA AIRPORT, AK US","1988-11-18",,"44","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-19",,"44","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-20",,"47","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-21",,"42","40"
"USW00025333","SITKA AIRPORT, AK US","1988-11-22",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1988-11-23",,"38","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-24",,"37","33"
"USW00025333","SITKA AIRPORT, AK US","1988-11-25",,"37","28"
"USW00025333","SITKA AIRPORT, AK US","1988-11-26",,"39","26"
"USW00025333","SITKA AIRPORT, AK US","1988-11-27",,"41","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-28",,"44","35"
"USW00025333","SITKA AIRPORT, AK US","1988-11-29",,"51","39"
"USW00025333","SITKA AIRPORT, AK US","1988-11-30",,"52","35"
"USW00025333","SITKA AIRPORT, AK US","1988-12-01",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1988-12-02",,"42","35"
"USW00025333","SITKA AIRPORT, AK US","1988-12-03",,"48","41"
"USW00025333","SITKA AIRPORT, AK US","1988-12-04",,"41","32"
"USW00025333","SITKA AIRPORT, AK US","1988-12-05",,"36","30"
"USW00025333","SITKA AIRPORT, AK US","1988-12-06",,"33","28"
"USW00025333","SITKA AIRPORT, AK US","1988-12-07",,"42","28"
"USW00025333","SITKA AIRPORT, AK US","1988-12-08",,"47","42"
"USW00025333","SITKA AIRPORT, AK US","1988-12-09",,"46","42"
"USW00025333","SITKA AIRPORT, AK US","1988-12-10",,"46","43"
"USW00025333","SITKA AIRPORT, AK US","1988-12-11",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1988-12-12",,"44","34"
"USW00025333","SITKA AIRPORT, AK US","1988-12-13",,"37","31"
"USW00025333","SITKA AIRPORT, AK US","1988-12-14",,"45","33"
"USW00025333","SITKA AIRPORT, AK US","1988-12-15",,"46","42"
"USW00025333","SITKA AIRPORT, AK US","1988-12-16",,"44","41"
"USW00025333","SITKA AIRPORT, AK US","1988-12-17",,"42","34"
"USW00025333","SITKA AIRPORT, AK US","1988-12-18",,"38","34"
"USW00025333","SITKA AIRPORT, AK US","1988-12-19",,"41","34"
"USW00025333","SITKA AIRPORT, AK US","1988-12-20",,"37","31"
"USW00025333","SITKA AIRPORT, AK US","1988-12-21",,"40","31"
"USW00025333","SITKA AIRPORT, AK US","1988-12-22",,"39","32"
"USW00025333","SITKA AIRPORT, AK US","1988-12-23",,"35","25"
"USW00025333","SITKA AIRPORT, AK US","1988-12-24",,"32","22"
"USW00025333","SITKA AIRPORT, AK US","1988-12-25",,"36","25"
"USW00025333","SITKA AIRPORT, AK US","1988-12-26",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1988-12-27",,"42","37"
"USW00025333","SITKA AIRPORT, AK US","1988-12-28",,"38","36"
"USW00025333","SITKA AIRPORT, AK US","1988-12-29",,"39","30"
"USW00025333","SITKA AIRPORT, AK US","1988-12-30",,"35","26"
"USW00025333","SITKA AIRPORT, AK US","1988-12-31",,"42","32"
"USW00025333","SITKA AIRPORT, AK US","1989-01-01",,"42","37"
"USW00025333","SITKA AIRPORT, AK US","1989-01-02",,"39","34"
"USW00025333","SITKA AIRPORT, AK US","1989-01-03",,"39","28"
"USW00025333","SITKA AIRPORT, AK US","1989-01-04",,"34","23"
"USW00025333","SITKA AIRPORT, AK US","1989-01-05",,"32","21"
"USW00025333","SITKA AIRPORT, AK US","1989-01-06",,"29","20"
"USW00025333","SITKA AIRPORT, AK US","1989-01-07",,"35","23"
"USW00025333","SITKA AIRPORT, AK US","1989-01-08",,"36","27"
"USW00025333","SITKA AIRPORT, AK US","1989-01-09",,"39","33"
"USW00025333","SITKA AIRPORT, AK US","1989-01-10",,"39","34"
"USW00025333","SITKA AIRPORT, AK US","1989-01-11",,"42","37"
"USW00025333","SITKA AIRPORT, AK US","1989-01-12",,"41","31"
"USW00025333","SITKA AIRPORT, AK US","1989-01-13",,"33","25"
"USW00025333","SITKA AIRPORT, AK US","1989-01-14",,"38","25"
"USW00025333","SITKA AIRPORT, AK US","1989-01-15",,"38","30"
"USW00025333","SITKA AIRPORT, AK US","1989-01-16",,"37","33"
"USW00025333","SITKA AIRPORT, AK US","1989-01-17",,"35","31"
"USW00025333","SITKA AIRPORT, AK US","1989-01-18",,"35","28"
"USW00025333","SITKA AIRPORT, AK US","1989-01-19",,"43","34"
"USW00025333","SITKA AIRPORT, AK US","1989-01-20",,"42","31"
"USW00025333","SITKA AIRPORT, AK US","1989-01-21",,"35","29"
"USW00025333","SITKA AIRPORT, AK US","1989-01-22",,"39","29"
"USW00025333","SITKA AIRPORT, AK US","1989-01-23",,"39","35"
"USW00025333","SITKA AIRPORT, AK US","1989-01-24",,"44","35"
"USW00025333","SITKA AIRPORT, AK US","1989-01-25",,"45","39"
"USW00025333","SITKA AIRPORT, AK US","1989-01-26",,"40","32"
"USW00025333","SITKA AIRPORT, AK US","1989-01-27",,"44","32"
"USW00025333","SITKA AIRPORT, AK US","1989-01-28",,"43","29"
"USW00025333","SITKA AIRPORT, AK US","1989-01-29",,"29","20"
"USW00025333","SITKA AIRPORT, AK US","1989-01-30",,"21","4"
"USW00025333","SITKA AIRPORT, AK US","1989-01-31",,"11","4"
"USW00025333","SITKA AIRPORT, AK US","1989-02-01",,"18","8"
"USW00025333","SITKA AIRPORT, AK US","1989-02-02",,"24","12"
"USW00025333","SITKA AIRPORT, AK US","1989-02-03",,"37","19"
"USW00025333","SITKA AIRPORT, AK US","1989-02-04",,"37","19"
"USW00025333","SITKA AIRPORT, AK US","1989-02-05",,"38","21"
"USW00025333","SITKA AIRPORT, AK US","1989-02-06",,"35","22"
"USW00025333","SITKA AIRPORT, AK US","1989-02-07",,"37","24"
"USW00025333","SITKA AIRPORT, AK US","1989-02-08",,"38","22"
"USW00025333","SITKA AIRPORT, AK US","1989-02-09",,"39","31"
"USW00025333","SITKA AIRPORT, AK US","1989-02-10",,"42","27"
"USW00025333","SITKA AIRPORT, AK US","1989-02-11",,"37","27"
"USW00025333","SITKA AIRPORT, AK US","1989-02-12",,"39","31"
"USW00025333","SITKA AIRPORT, AK US","1989-02-13",,"40","27"
"USW00025333","SITKA AIRPORT, AK US","1989-02-14",,"39","27"
"USW00025333","SITKA AIRPORT, AK US","1989-02-15",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","1989-02-16",,"43","25"
"USW00025333","SITKA AIRPORT, AK US","1989-02-17",,"42","26"
"USW00025333","SITKA AIRPORT, AK US","1989-02-18",,"46","24"
"USW00025333","SITKA AIRPORT, AK US","1989-02-19",,"43","27"
"USW00025333","SITKA AIRPORT, AK US","1989-02-20",,"45","29"
"USW00025333","SITKA AIRPORT, AK US","1989-02-21",,"46","37"
"USW00025333","SITKA AIRPORT, AK US","1989-02-22",,"44","38"
"USW00025333","SITKA AIRPORT, AK US","1989-02-23",,"47","37"
"USW00025333","SITKA AIRPORT, AK US","1989-02-24",,"46","30"
"USW00025333","SITKA AIRPORT, AK US","1989-02-25",,"41","28"
"USW00025333","SITKA AIRPORT, AK US","1989-02-26",,"42","34"
"USW00025333","SITKA AIRPORT, AK US","1989-02-27",,"36","28"
"USW00025333","SITKA AIRPORT, AK US","1989-02-28",,"37","25"
"USW00025333","SITKA AIRPORT, AK US","1989-03-01",,"43","25"
"USW00025333","SITKA AIRPORT, AK US","1989-03-02",,"41","29"
"USW00025333","SITKA AIRPORT, AK US","1989-03-03",,"34","29"
"USW00025333","SITKA AIRPORT, AK US","1989-03-04",,"40","31"
"USW00025333","SITKA AIRPORT, AK US","1989-03-05",,"36","32"
"USW00025333","SITKA AIRPORT, AK US","1989-03-06",,"37","26"
"USW00025333","SITKA AIRPORT, AK US","1989-03-07",,"37","24"
"USW00025333","SITKA AIRPORT, AK US","1989-03-08",,"33","20"
"USW00025333","SITKA AIRPORT, AK US","1989-03-09",,"24","18"
"USW00025333","SITKA AIRPORT, AK US","1989-03-10",,"28","17"
"USW00025333","SITKA AIRPORT, AK US","1989-03-11",,"41","20"
"USW00025333","SITKA AIRPORT, AK US","1989-03-12",,"46","32"
"USW00025333","SITKA AIRPORT, AK US","1989-03-13",,"48","29"
"USW00025333","SITKA AIRPORT, AK US","1989-03-14",,"46","29"
"USW00025333","SITKA AIRPORT, AK US","1989-03-15",,"48","28"
"USW00025333","SITKA AIRPORT, AK US","1989-03-16",,"53","32"
"USW00025333","SITKA AIRPORT, AK US","1989-03-17",,"44","28"
"USW00025333","SITKA AIRPORT, AK US","1989-03-18",,"44","29"
"USW00025333","SITKA AIRPORT, AK US","1989-03-19",,"44","36"
"USW00025333","SITKA AIRPORT, AK US","1989-03-20",,"48","35"
"USW00025333","SITKA AIRPORT, AK US","1989-03-21",,"46","39"
"USW00025333","SITKA AIRPORT, AK US","1989-03-22",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1989-03-23",,"44","33"
"USW00025333","SITKA AIRPORT, AK US","1989-03-24",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1989-03-25",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1989-03-26",,"49","35"
"USW00025333","SITKA AIRPORT, AK US","1989-03-27",,"41","31"
"USW00025333","SITKA AIRPORT, AK US","1989-03-28",,"41","31"
"USW00025333","SITKA AIRPORT, AK US","1989-03-29",,"43","37"
"USW00025333","SITKA AIRPORT, AK US","1989-03-30",,"47","38"
"USW00025333","SITKA AIRPORT, AK US","1989-03-31",,"54","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-01",,"49","36"
"USW00025333","SITKA AIRPORT, AK US","1989-04-02",,"58","35"
"USW00025333","SITKA AIRPORT, AK US","1989-04-03",,"45","34"
"USW00025333","SITKA AIRPORT, AK US","1989-04-04",,"46","34"
"USW00025333","SITKA AIRPORT, AK US","1989-04-05",,"43","31"
"USW00025333","SITKA AIRPORT, AK US","1989-04-06",,"53","29"
"USW00025333","SITKA AIRPORT, AK US","1989-04-07",,"48","30"
"USW00025333","SITKA AIRPORT, AK US","1989-04-08",,"53","30"
"USW00025333","SITKA AIRPORT, AK US","1989-04-09",,"55","34"
"USW00025333","SITKA AIRPORT, AK US","1989-04-10",,"53","41"
"USW00025333","SITKA AIRPORT, AK US","1989-04-11",,"44","39"
"USW00025333","SITKA AIRPORT, AK US","1989-04-12",,"46","36"
"USW00025333","SITKA AIRPORT, AK US","1989-04-13",,"49","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-14",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-15",,"49","35"
"USW00025333","SITKA AIRPORT, AK US","1989-04-16",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1989-04-17",,"49","36"
"USW00025333","SITKA AIRPORT, AK US","1989-04-18",,"58","35"
"USW00025333","SITKA AIRPORT, AK US","1989-04-19",,"58","47"
"USW00025333","SITKA AIRPORT, AK US","1989-04-20",,"55","42"
"USW00025333","SITKA AIRPORT, AK US","1989-04-21",,"52","39"
"USW00025333","SITKA AIRPORT, AK US","1989-04-22",,"53","37"
"USW00025333","SITKA AIRPORT, AK US","1989-04-23",,"54","35"
"USW00025333","SITKA AIRPORT, AK US","1989-04-24",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-25",,"58","41"
"USW00025333","SITKA AIRPORT, AK US","1989-04-26",,"69","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-27",,"50","44"
"USW00025333","SITKA AIRPORT, AK US","1989-04-28",,"54","39"
"USW00025333","SITKA AIRPORT, AK US","1989-04-29",,"66","38"
"USW00025333","SITKA AIRPORT, AK US","1989-04-30",,"72","43"
"USW00025333","SITKA AIRPORT, AK US","1989-05-01",,"68","45"
"USW00025333","SITKA AIRPORT, AK US","1989-05-02",,"48","42"
"USW00025333","SITKA AIRPORT, AK US","1989-05-03",,"45","43"
"USW00025333","SITKA AIRPORT, AK US","1989-05-04",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1989-05-05",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","1989-05-06",,"52","45"
"USW00025333","SITKA AIRPORT, AK US","1989-05-07",,"49","45"
"USW00025333","SITKA AIRPORT, AK US","1989-05-08",,"50","42"
"USW00025333","SITKA AIRPORT, AK US","1989-05-09",,"51","42"
"USW00025333","SITKA AIRPORT, AK US","1989-05-10",,"51","39"
"USW00025333","SITKA AIRPORT, AK US","1989-05-11",,"48","41"
"USW00025333","SITKA AIRPORT, AK US","1989-05-12",,"52","41"
"USW00025333","SITKA AIRPORT, AK US","1989-05-13",,"51","44"
"USW00025333","SITKA AIRPORT, AK US","1989-05-14",,"48","45"
"USW00025333","SITKA AIRPORT, AK US","1989-05-15",,"48","40"
"USW00025333","SITKA AIRPORT, AK US","1989-05-16",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1989-05-17",,"54","34"
"USW00025333","SITKA AIRPORT, AK US","1989-05-18",,"50","38"
"USW00025333","SITKA AIRPORT, AK US","1989-05-19",,"50","39"
"USW00025333","SITKA AIRPORT, AK US","1989-05-20",,"54","33"
"USW00025333","SITKA AIRPORT, AK US","1989-05-21",,"51","40"
"USW00025333","SITKA AIRPORT, AK US","1989-05-22",,"52","39"
"USW00025333","SITKA AIRPORT, AK US","1989-05-23",,"50","38"
"USW00025333","SITKA AIRPORT, AK US","1989-05-24",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","1989-05-25",,"58","38"
"USW00025333","SITKA AIRPORT, AK US","1989-05-26",,"56","42"
"USW00025333","SITKA AIRPORT, AK US","1989-05-27",,"58","46"
"USW00025333","SITKA AIRPORT, AK US","1989-05-28",,"56","43"
"USW00025333","SITKA AIRPORT, AK US","1989-05-29",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","1989-05-30",,"53","49"
"USW00025333","SITKA AIRPORT, AK US","1989-05-31",,"51","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-01",,"57","45"
"USW00025333","SITKA AIRPORT, AK US","1989-06-02",,"60","44"
"USW00025333","SITKA AIRPORT, AK US","1989-06-03",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-04",,"51","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-05",,"51","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-06",,"53","46"
"USW00025333","SITKA AIRPORT, AK US","1989-06-07",,"52","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-08",,"51","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-09",,"52","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-10",,"52","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-11",,"57","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-12",,"59","50"
"USW00025333","SITKA AIRPORT, AK US","1989-06-13",,"59","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-14",,"59","43"
"USW00025333","SITKA AIRPORT, AK US","1989-06-15",,"58","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-16",,"58","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-17",,"68","45"
"USW00025333","SITKA AIRPORT, AK US","1989-06-18",,"58","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-19",,"59","44"
"USW00025333","SITKA AIRPORT, AK US","1989-06-20",,"58","46"
"USW00025333","SITKA AIRPORT, AK US","1989-06-21",,"60","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-22",,"55","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-23",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-24",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","1989-06-25",,"55","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-26",,"62","47"
"USW00025333","SITKA AIRPORT, AK US","1989-06-27",,"62","48"
"USW00025333","SITKA AIRPORT, AK US","1989-06-28",,"62","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-29",,"55","51"
"USW00025333","SITKA AIRPORT, AK US","1989-06-30",,"61","51"
"USW00025333","SITKA AIRPORT, AK US","1989-07-01",,"63","50"
"USW00025333","SITKA AIRPORT, AK US","1989-07-02",,"59","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-03",,"57","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-04",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-05",,"60","53"
"USW00025333","SITKA AIRPORT, AK US","1989-07-06",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-07",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","1989-07-08",,"57","53"
"USW00025333","SITKA AIRPORT, AK US","1989-07-09",,"65","51"
"USW00025333","SITKA AIRPORT, AK US","1989-07-10",,"69","51"
"USW00025333","SITKA AIRPORT, AK US","1989-07-11",,"69","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-12",,"67","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-13",,"56","51"
"USW00025333","SITKA AIRPORT, AK US","1989-07-14",,"61","52"
"USW00025333","SITKA AIRPORT, AK US","1989-07-15",,"65","49"
"USW00025333","SITKA AIRPORT, AK US","1989-07-16",,"66","57"
"USW00025333","SITKA AIRPORT, AK US","1989-07-17",,"66","54"
"USW00025333","SITKA AIRPORT, AK US","1989-07-18",,"66","54"
"USW00025333","SITKA AIRPORT, AK US","1989-07-19",,"65","52"
